2023-06-27;1889.7
2023-07-06;1848.64
2023-10-01;1733.81
2023-10-02;1663.63
2023-10-23;1765.38
2023-11-14;1979.05
2023-12-04;2243.22
2023-12-11;2224.58
2024-02-07;2423.75
