2023-03-20;0.018995
2023-03-24;0.0179
2023-04-20;0.02003
2023-04-25;0.019765
2023-05-23;0.02366
2023-05-30;0.022485
2023-07-10;0.02301
2023-07-20;0.02276
2023-08-10;0.02855
2023-09-11;0.026665
2023-10-24;0.026615
2023-10-26;0.02555
2024-01-09;0.0247
2024-01-18;0.024515
