2023-02-28;126.76
2023-03-23;140.7
2023-04-20;194.38
2023-05-02;179.7
2023-09-28;205.57
2023-10-11;226.86
2023-11-09;308.4
2023-11-13;314.99
2024-01-04;326.9
2024-01-11;322.35
