begin;open;close;high;low;value;quantity;end
2019-11-29;444.6;441.0;444.6;440.3;1283955637.0;2907480;2019-11-29 23:59:59
2019-12-02;443.4;435.45;443.95;435.4;1429061227.5;3243280;2019-12-02 23:59:59
2019-12-03;434.2;433.0;439.55;432.5;1242531180.0;2850050;2019-12-03 23:59:59
2019-12-04;433.4;442.15;444.15;427.6;1554496381.0;3553690;2019-12-04 23:59:59
2019-12-05;441.0;438.4;443.75;435.25;1286659091.5;2932430;2019-12-05 23:59:59
2019-12-06;438.4;446.0;448.35;436.6;1260305989.5;2845350;2019-12-06 23:59:59
2019-12-09;448.0;449.0;450.5;445.2;898473482.0;2006130;2019-12-09 23:59:59
2019-12-10;448.8;448.85;451.9;445.5;1164597718.5;2593230;2019-12-10 23:59:59
2019-12-11;449.45;451.7;455.85;448.75;1784094712.0;3936930;2019-12-11 23:59:59
2019-12-12;453.3;452.8;458.75;451.6;2506498626.5;5508850;2019-12-12 23:59:59
2019-12-13;456.15;451.1;457.35;450.25;2076934065.0;4586410;2019-12-13 23:59:59
2019-12-16;450.8;448.45;452.65;448.0;1617101006.5;3597230;2019-12-16 23:59:59
2019-12-17;449.95;454.05;455.0;449.2;2360873739.5;5215360;2019-12-17 23:59:59
2019-12-18;453.0;454.45;456.45;451.55;1993583915.5;4389380;2019-12-18 23:59:59
2019-12-19;454.5;451.75;456.85;449.0;2309586240.0;5095820;2019-12-19 23:59:59
2019-12-20;452.45;451.75;453.2;446.5;2358602368.0;5244610;2019-12-20 23:59:59
2019-12-23;451.7;451.0;454.1;449.0;1353400067.0;2999470;2019-12-23 23:59:59
2019-12-24;451.0;451.4;453.2;450.5;711599285.5;1574240;2019-12-24 23:59:59
2019-12-25;452.0;454.0;455.3;451.9;749381988.0;1649040;2019-12-25 23:59:59
2019-12-26;455.7;452.5;455.75;452.5;812232997.0;1786410;2019-12-26 23:59:59
2019-12-27;453.5;453.5;455.4;453.2;1265550418.5;2784150;2019-12-27 23:59:59
2019-12-30;453.4;449.7;453.95;449.5;1466814847.0;3255130;2019-12-30 23:59:59
2020-01-03;453.75;456.9;458.65;453.35;1997778195.5;4376800;2020-01-03 23:59:59
2020-01-06;459.0;455.6;460.4;453.4;3115846463.5;6828930;2020-01-06 23:59:59
2020-01-08;456.0;452.0;462.7;451.45;4214559913.0;9251220;2020-01-08 23:59:59
2020-01-09;452.4;460.2;460.95;450.7;2276596930.0;4982540;2020-01-09 23:59:59
2020-01-10;459.9;473.5;475.65;456.85;3142722465.0;6695940;2020-01-10 23:59:59
2020-01-13;476.65;481.15;482.25;472.15;2304636783.0;4812230;2020-01-13 23:59:59
2020-01-14;481.15;475.5;486.45;472.7;3141141126.0;6553240;2020-01-14 23:59:59
2020-01-15;474.7;474.5;482.1;469.95;2178314028.0;4595510;2020-01-15 23:59:59
2020-01-16;477.95;480.95;481.5;476.7;1979105054.5;4124610;2020-01-16 23:59:59
2020-01-17;482.45;485.15;487.2;481.25;2166876313.0;4466590;2020-01-17 23:59:59
2020-01-20;488.0;484.85;489.9;484.65;1522724938.5;3130680;2020-01-20 23:59:59
2020-01-21;482.55;486.15;486.85;479.0;1418459421.0;2932730;2020-01-21 23:59:59
2020-01-22;486.25;478.15;488.55;476.05;5633413933.5;11724320;2020-01-22 23:59:59
2020-01-23;475.0;473.1;479.7;470.6;1989095519.0;4185540;2020-01-23 23:59:59
2020-01-24;475.05;474.0;478.4;473.5;1570944250.5;3300950;2020-01-24 23:59:59
2020-01-27;469.05;468.3;473.8;465.8;2669041890.5;5684600;2020-01-27 23:59:59
2020-01-28;472.1;477.7;477.7;468.2;2782447941.0;5883840;2020-01-28 23:59:59
2020-01-29;480.5;481.7;482.0;475.6;3028368419.0;6309330;2020-01-29 23:59:59
2020-01-30;480.95;481.2;483.3;477.8;7026156783.5;14599820;2020-01-30 23:59:59
2020-01-31;485.0;480.5;486.0;478.75;4134691010.5;8601590;2020-01-31 23:59:59
2020-02-03;478.7;479.95;481.45;476.6;2252082888.5;4692830;2020-02-03 23:59:59
2020-02-04;481.0;480.0;483.0;478.35;4220825006.5;8782880;2020-02-04 23:59:59
2020-02-05;481.0;477.0;481.5;474.4;2714729822.5;5659990;2020-02-05 23:59:59
2020-02-06;478.5;475.6;480.5;471.0;2268938918.0;4759310;2020-02-06 23:59:59
2020-02-07;475.5;463.6;476.75;450.55;7657575140.0;16679550;2020-02-07 23:59:59
2020-02-10;463.6;450.0;463.85;447.8;4043327857.5;8918200;2020-02-10 23:59:59
2020-02-11;454.85;454.3;456.7;448.25;3553981013.5;7847480;2020-02-11 23:59:59
2020-02-12;456.7;465.8;465.8;455.5;3417182108.5;7411680;2020-02-12 23:59:59
2020-02-13;463.2;463.0;465.5;458.55;2399932765.5;5200420;2020-02-13 23:59:59
2020-02-14;463.0;460.5;464.4;456.25;2271581284.5;4928520;2020-02-14 23:59:59
2020-02-17;461.0;464.7;464.7;459.7;1322870363.5;2862290;2020-02-17 23:59:59
2020-02-18;462.7;452.2;466.0;440.7;5686889278.5;12455090;2020-02-18 23:59:59
2020-02-19;455.25;465.65;469.0;455.25;4937239073.0;10662570;2020-02-19 23:59:59
2020-02-20;468.0;470.4;476.95;465.6;4261599548.5;9033880;2020-02-20 23:59:59
2020-02-21;468.1;461.75;469.0;461.65;2788914595.0;6005410;2020-02-21 23:59:59
2020-02-25;455.05;443.85;458.75;442.7;3336020252.0;7406410;2020-02-25 23:59:59
2020-02-26;441.75;443.7;444.6;431.5;4263613430.5;9702670;2020-02-26 23:59:59
2020-02-27;437.0;422.05;440.0;420.95;4167395954.0;9695140;2020-02-27 23:59:59
2020-02-28;416.0;403.4;417.0;398.15;7668386717.0;18913810;2020-02-28 23:59:59
2020-03-02;411.0;394.5;415.4;389.5;4766709746.0;11867380;2020-03-02 23:59:59
2020-03-03;406.95;406.0;411.95;400.5;4525891345.0;11121190;2020-03-03 23:59:59
2020-03-04;403.0;415.95;416.55;399.2;3742158537.0;9096600;2020-03-04 23:59:59
2020-03-05;417.5;410.6;420.0;408.5;3554451234.0;8606580;2020-03-05 23:59:59
