begin;open;close;high;low;value;quantity;end
2020-02-20;3651.0;3641.0;3670.0;3617.0;981176801.0;269228;2020-02-20 23:59:59
2020-02-21;3621.0;3625.0;3651.5;3591.0;1139939784.0;314889;2020-02-21 23:59:59
2020-02-25;3555.0;3503.0;3598.5;3500.0;1566092459.0;440348;2020-02-25 23:59:59
2020-02-26;3489.0;3529.0;3529.0;3390.5;2309413655.5;668365;2020-02-26 23:59:59
2020-02-27;3483.5;3345.0;3484.5;3320.0;2048839648.0;601865;2020-02-27 23:59:59
2020-02-28;3236.0;3160.5;3269.0;3054.0;4613841583.5;1463246;2020-02-28 23:59:59
2020-03-02;3210.5;3201.0;3271.5;3066.0;2405947872.5;752761;2020-03-02 23:59:59
2020-03-03;3270.0;3150.0;3288.0;3131.0;2572575437.5;808301;2020-03-03 23:59:59
2020-03-04;3123.0;3130.0;3182.0;3102.0;1676277738.5;533662;2020-03-04 23:59:59
2020-03-05;3160.5;3121.0;3169.0;3081.0;1629252574.0;522089;2020-03-05 23:59:59
2020-03-06;3074.0;2984.0;3093.5;2950.0;2587601938.0;864164;2020-03-06 23:59:59
2020-03-10;2686.0;2669.5;2820.0;2507.0;5727798171.5;2136382;2020-03-10 23:59:59
2020-03-11;2689.0;2705.0;2777.0;2630.0;3425846974.0;1265899;2020-03-11 23:59:59
2020-03-12;2600.0;2337.0;2625.0;2313.0;4526944884.0;1844208;2020-03-12 23:59:59
2020-03-13;2328.5;2501.0;2545.0;2289.0;4982433646.5;2038760;2020-03-13 23:59:59
2020-03-16;2501.0;2636.0;2650.0;2378.0;3510027008.5;1406042;2020-03-16 23:59:59
2020-03-17;2590.0;2765.5;2782.0;2583.5;3737469270.0;1388533;2020-03-17 23:59:59
2020-03-18;2727.0;2780.0;2890.0;2713.0;5182492944.0;1843211;2020-03-18 23:59:59
2020-03-19;2765.5;2950.0;2969.0;2765.5;3555959691.5;1234837;2020-03-19 23:59:59
2020-03-20;2988.0;3002.5;3075.0;2980.0;4028195967.0;1331208;2020-03-20 23:59:59
2020-03-23;2950.0;2986.0;3050.0;2830.0;3166177251.0;1070784;2020-03-23 23:59:59
2020-03-24;3040.0;3020.0;3095.0;3009.5;2242062912.0;735708;2020-03-24 23:59:59
2020-03-25;3064.0;3070.0;3134.0;2950.0;3117168658.0;1018016;2020-03-25 23:59:59
2020-03-26;3070.0;3249.5;3251.0;3003.0;2422150825.0;776805;2020-03-26 23:59:59
2020-03-27;3251.0;3140.0;3272.0;3063.5;2019831815.5;641570;2020-03-27 23:59:59
2020-03-30;3100.5;3128.5;3159.0;3045.0;1204021237.0;387316;2020-03-30 23:59:59
2020-03-31;3148.5;3202.5;3241.5;3065.0;1494331886.5;468279;2020-03-31 20:30:07
2020-04-01;3157.0;3140.0;3189.5;3116.5;1267227557.5;402234;2020-04-01 23:59:59
2020-04-02;3179.5;3190.0;3200.0;3115.0;1905067691.5;603461;2020-04-02 23:59:59
2020-04-03;3164.5;3189.0;3275.0;3158.0;2033009057.0;632382;2020-04-03 23:59:59
2020-04-06;3206.5;3262.0;3262.0;3191.0;1384651020.5;428372;2020-04-06 23:59:59
2020-04-07;3280.5;3255.0;3354.0;3254.0;2103526417.5;635367;2020-04-07 23:59:59
2020-04-08;3230.0;3372.5;3377.0;3204.0;2118724730.0;639362;2020-04-08 23:59:59
2020-04-09;3390.0;3318.0;3418.5;3287.5;2218811418.5;665341;2020-04-09 23:59:59
2020-04-10;3318.0;3321.5;3326.5;3275.5;657623642.5;198952;2020-04-10 23:59:59
2020-04-13;3315.5;3286.0;3383.5;3260.0;1006992482.5;303535;2020-04-13 23:59:59
2020-04-14;3318.0;3362.0;3385.0;3308.0;1597902728.0;477201;2020-04-14 23:59:59
2020-04-15;3369.5;3244.5;3369.5;3215.0;1599327652.5;489573;2020-04-15 23:59:59
2020-04-16;3249.0;3196.5;3290.0;3180.0;1373387265.5;424083;2020-04-16 23:59:59
2020-04-17;3253.0;3236.0;3263.5;3200.0;944810189.0;292065;2020-04-17 23:59:59
2020-04-20;3220.0;3165.0;3254.0;3159.5;871143991.5;272685;2020-04-20 23:59:59
2020-04-21;3130.0;3142.5;3155.0;3032.0;1392632355.5;448561;2020-04-21 23:59:59
2020-04-22;3140.0;3205.0;3263.0;3120.0;1326102483.0;412711;2020-04-22 23:59:59
2020-04-23;3240.0;3287.0;3320.5;3187.5;1209985452.5;370558;2020-04-23 23:59:59
2020-04-24;3298.5;3215.5;3298.5;3215.5;1028099277.0;315854;2020-04-24 23:59:59
2020-04-27;3230.0;3356.0;3356.0;3229.0;1698834882.0;512245;2020-04-27 23:59:59
2020-04-28;3350.0;3380.0;3502.5;3336.0;2605862014.0;760802;2020-04-28 23:59:59
2020-04-29;3400.0;3467.0;3506.5;3392.0;1894454996.5;546734;2020-04-29 23:59:59
2020-04-30;3476.0;3690.0;3705.0;3468.0;5327821667.5;1485267;2020-04-30 23:59:59
2020-05-04;3675.0;3760.0;3858.0;3612.0;5036732610.0;1341640;2020-05-04 23:59:59
2020-05-05;3780.0;3702.0;3824.5;3664.5;2461045625.5;661892;2020-05-05 23:59:59
2020-05-06;3708.5;3690.0;3740.0;3661.0;2504663214.5;675785;2020-05-06 23:59:59
2020-05-07;3701.0;3694.0;3731.0;3673.0;1788996311.5;483869;2020-05-07 23:59:59
2020-05-08;3699.5;3663.0;3710.0;3640.5;1067896458.5;291123;2020-05-08 23:59:59
2020-05-12;3669.5;3575.5;3669.5;3573.0;1931744553.0;535716;2020-05-12 23:59:59
2020-05-13;3562.0;3631.0;3647.5;3518.0;1973590493.0;546629;2020-05-13 23:59:59
2020-05-14;3606.0;3508.0;3634.5;3507.0;2224378173.5;621843;2020-05-14 23:59:59
2020-05-15;3533.5;3544.5;3578.0;3520.5;1097447891.5;309242;2020-05-15 23:59:59
2020-05-18;3572.0;3619.5;3634.0;3551.5;1881472745.0;522742;2020-05-18 23:59:59
2020-05-19;3649.5;3657.0;3677.0;3583.0;1281025728.5;352595;2020-05-19 23:59:59
2020-05-20;3667.5;3640.0;3686.0;3633.0;1465500243.5;400731;2020-05-20 23:59:59
2020-05-21;3647.0;3600.0;3657.5;3592.5;1249212323.5;345091;2020-05-21 23:59:59
2020-05-22;3585.5;3616.0;3621.0;3566.0;750425449.5;208546;2020-05-22 23:59:59
2020-05-25;3622.0;3635.0;3647.0;3614.5;433917118.0;119546;2020-05-25 23:59:59
2020-05-26;3650.0;3615.5;3657.0;3581.5;1333875998.0;367462;2020-05-26 23:59:59
2020-05-27;3616.0;3744.5;3779.0;3608.5;3174216575.0;856454;2020-05-27 23:59:59
2020-05-28;3764.0;3827.0;3833.0;3735.0;1909158406.5;502672;2020-05-28 23:59:59
2020-05-29;3809.0;3740.0;3833.0;3728.0;1952354566.0;518802;2020-05-29 23:59:59
2020-06-01;3750.0;3832.0;3873.0;3750.0;1635529745.0;428590;2020-06-01 23:59:59
2020-06-02;3850.5;3899.5;3908.0;3823.5;2290202578.0;591048;2020-06-02 23:59:59
2020-06-03;3914.5;3869.0;3934.5;3812.0;2054885959.5;532070;2020-06-03 23:59:59
2020-06-04;3870.0;3836.0;3887.0;3789.5;2422256618.0;632639;2020-06-04 23:59:59
2020-06-05;3840.0;3846.0;3867.0;3815.0;1153368631.5;300433;2020-06-05 23:59:59
2020-06-08;3866.5;3950.0;3989.0;3855.0;2456952913.5;624261;2020-06-08 23:59:59
2020-06-09;3967.0;3929.0;3997.0;3916.5;1450272328.5;368008;2020-06-09 23:59:59
2020-06-10;3931.0;3995.0;4050.0;3911.0;3207574894.5;805730;2020-06-10 23:59:59
2020-06-11;3955.0;4004.0;4104.0;3930.0;3173306303.0;786525;2020-06-11 23:59:59
2020-06-15;3980.0;3985.5;4060.0;3924.5;2447874111.0;611133;2020-06-15 23:59:59
