begin;open;close;high;low;value;quantity;end
2019-12-23;2680.4;2699.8;2707.6;2675.2;759224132.2;281956;2019-12-23 23:59:59
2019-12-24;2704.6;2688.0;2711.8;2676.2;427137720.2;158499;2019-12-24 23:59:59
2019-12-25;2688.0;2687.0;2693.0;2672.0;155235962.8;57922;2019-12-25 23:59:59
2019-12-26;2689.0;2713.0;2718.6;2678.0;477478210.6;176612;2019-12-26 23:59:59
2019-12-27;2713.4;2736.0;2750.0;2710.0;791803631.0;289417;2019-12-27 23:59:59
2019-12-30;2736.0;2697.0;2740.0;2665.0;672872511.4;248658;2019-12-30 23:59:59
2020-01-03;2712.8;2685.0;2718.0;2677.4;710629401.2;263537;2020-01-03 23:59:59
2020-01-06;2682.4;2672.0;2682.4;2650.6;604637551.8;226724;2020-01-06 23:59:59
2020-01-08;2663.8;2677.0;2707.0;2636.2;675482269.2;252558;2020-01-08 23:59:59
2020-01-09;2682.6;2728.4;2737.2;2682.6;832957090.0;306801;2020-01-09 23:59:59
2020-01-10;2728.4;2725.0;2760.0;2700.2;841278630.4;308145;2020-01-10 23:59:59
2020-01-13;2715.0;2703.4;2729.8;2692.0;898479200.8;331165;2020-01-13 23:59:59
2020-01-14;2719.0;2685.0;2750.0;2683.8;1271806891.4;468539;2020-01-14 23:59:59
2020-01-15;2677.0;2690.0;2708.4;2660.0;1117757797.2;416206;2020-01-15 23:59:59
2020-01-16;2678.8;2719.8;2869.2;2673.2;4069493148.0;1471243;2020-01-16 23:59:59
2020-01-17;2730.0;2772.8;2776.8;2726.2;1843011170.6;669449;2020-01-17 23:59:59
2020-01-20;2791.0;2800.0;2827.0;2777.0;952733215.0;339683;2020-01-20 23:59:59
2020-01-21;2800.0;2770.0;2800.0;2762.6;973285480.0;350435;2020-01-21 23:59:59
2020-01-22;2800.0;2790.0;2800.0;2673.2;2088120431.2;757936;2020-01-22 23:59:59
2020-01-23;2790.8;2820.2;2826.6;2740.0;1348641693.2;482676;2020-01-23 23:59:59
2020-01-24;2798.0;2798.0;2818.0;2775.8;1025627221.8;367077;2020-01-24 23:59:59
2020-01-27;2780.2;2780.0;2802.0;2735.2;1335372999.0;482636;2020-01-27 23:59:59
2020-01-28;2784.6;2799.8;2813.8;2765.6;999335986.8;357683;2020-01-28 23:59:59
2020-01-29;2812.4;2890.0;2890.0;2812.4;1948963842.2;683094;2020-01-29 23:59:59
2020-01-30;2881.4;2888.0;2905.0;2852.4;993882258.6;344250;2020-01-30 23:59:59
2020-01-31;2910.0;2873.4;2913.0;2865.4;859739886.2;297476;2020-01-31 23:59:59
2020-02-03;2856.8;2880.6;2899.6;2843.2;784728841.6;271864;2020-02-03 23:59:59
2020-02-04;2912.4;2990.0;2994.8;2907.0;1395286200.2;471235;2020-02-04 23:59:59
2020-02-05;3018.2;3008.2;3081.0;2992.4;2114721367.0;695949;2020-02-05 23:59:59
2020-02-06;3029.4;3048.2;3076.0;3003.4;1188992623.4;390042;2020-02-06 23:59:59
2020-02-07;3058.6;3103.8;3140.0;3022.4;1483577519.2;482075;2020-02-07 23:59:59
2020-02-10;3103.8;3087.2;3143.0;3065.0;1324632416.8;426521;2020-02-10 23:59:59
2020-02-11;3095.0;3085.0;3131.2;3066.2;1054521740.0;340417;2020-02-11 23:59:59
2020-02-12;3084.6;3037.2;3084.6;3033.0;1686363486.8;551284;2020-02-12 23:59:59
2020-02-13;3067.0;3087.4;3097.0;3035.2;1584589457.0;516501;2020-02-13 23:59:59
2020-02-14;3120.0;3011.0;3127.6;2950.8;6018537560.2;1996834;2020-02-14 23:59:59
2020-02-17;2980.0;2983.6;2989.8;2935.4;1479739877.2;498766;2020-02-17 23:59:59
2020-02-18;2993.0;2937.0;2993.0;2917.2;1742895923.4;591328;2020-02-18 23:59:59
2020-02-19;2918.6;2953.0;2991.2;2912.6;2153633226.2;730102;2020-02-19 23:59:59
2020-02-20;2942.8;2988.4;2996.4;2941.4;2196984076.2;739275;2020-02-20 23:59:59
2020-02-21;2970.2;2911.8;2996.0;2910.6;1907647738.2;646552;2020-02-21 23:59:59
2020-02-25;2800.0;2681.8;2869.8;2672.6;6427805290.4;2316706;2020-02-25 23:59:59
2020-02-26;2661.6;2690.8;2704.8;2538.4;6128540003.2;2321091;2020-02-26 23:59:59
2020-02-27;2666.0;2678.2;2744.4;2620.4;4463510985.8;1666401;2020-02-27 23:59:59
2020-02-28;2622.0;2659.8;2686.0;2540.2;3822943335.4;1467113;2020-02-28 23:59:59
2020-03-02;2749.8;2721.4;2762.8;2615.2;3497220433.4;1292874;2020-03-02 23:59:59
2020-03-03;2745.0;2723.0;2784.8;2701.4;2666625229.6;972855;2020-03-03 23:59:59
2020-03-04;2680.0;2654.2;2708.8;2632.6;1867503206.4;698834;2020-03-04 23:59:59
2020-03-05;2755.0;2728.2;2755.0;2643.2;2457725502.2;911088;2020-03-05 23:59:59
2020-03-06;2700.8;2685.0;2711.8;2556.0;2657640455.2;1007226;2020-03-06 23:59:59
2020-03-10;2509.2;2590.0;2757.8;2500.0;4016704700.4;1513950;2020-03-10 23:59:59
2020-03-11;2616.8;2615.0;2640.0;2520.0;2361308179.2;913216;2020-03-11 23:59:59
2020-03-12;2559.8;2460.0;2560.0;2350.0;3822174430.0;1547961;2020-03-12 23:59:59
2020-03-13;2439.8;2470.0;2620.6;2400.0;3072326766.6;1221529;2020-03-13 23:59:59
2020-03-16;2459.6;2370.0;2459.6;2241.2;3013389537.2;1291268;2020-03-16 23:59:59
2020-03-17;2312.8;2425.0;2438.8;2257.0;2535378385.6;1079881;2020-03-17 23:59:59
2020-03-18;2357.0;2318.8;2400.0;2251.0;3000301291.6;1289880;2020-03-18 23:59:59
2020-03-19;2346.8;2434.0;2464.4;2273.2;3543744879.6;1510071;2020-03-19 23:59:59
2020-03-20;2482.6;2455.2;2593.4;2414.0;3337061482.8;1336561;2020-03-20 23:59:59
2020-03-23;2368.6;2299.8;2494.4;2295.0;2929937069.6;1234866;2020-03-23 23:59:59
2020-03-24;2363.0;2459.0;2489.0;2363.0;2607539793.6;1075475;2020-03-24 23:59:59
2020-03-25;2550.0;2555.8;2595.0;2480.2;3421748955.8;1346702;2020-03-25 23:59:59
2020-03-26;2584.0;2610.0;2640.0;2505.0;3020356883.6;1170937;2020-03-26 23:59:59
2020-03-27;2650.0;2597.0;2668.0;2552.6;2081740718.6;800030;2020-03-27 23:59:59
2020-03-30;2577.2;2670.2;2678.8;2577.0;1741342480.4;660170;2020-03-30 23:59:59
2020-03-31;2700.0;2714.4;2749.4;2647.0;2205845081.399998;815976;2020-03-31 20:30:07
2020-04-01;2652.0;2605.8;2679.6;2591.0;2011940378.6;763626;2020-04-01 23:59:59
2020-04-02;2621.0;2550.8;2650.0;2493.8;2845481762.8;1105528;2020-04-02 23:59:59
2020-04-03;2540.2;2520.0;2584.0;2514.4;2335929077.4;917226;2020-04-03 23:59:59
2020-04-06;2566.4;2582.0;2609.0;2536.2;2029939137.2;788118;2020-04-06 23:59:59
2020-04-07;2609.0;2668.0;2695.0;2602.2;2417532263.0;912075;2020-04-07 23:59:59
2020-04-08;2622.0;2742.6;2742.6;2600.2;2022273555.2;758477;2020-04-08 23:59:59
2020-04-09;2724.8;2697.2;2755.8;2661.2;2827644692.8;1047151;2020-04-09 23:59:59
2020-04-10;2705.6;2701.0;2705.6;2671.6;707293088.6;263041;2020-04-10 23:59:59
2020-04-13;2659.6;2659.0;2688.0;2623.2;930712871.8;350747;2020-04-13 23:59:59
2020-04-14;2698.8;2755.6;2782.4;2687.6;2485799036.2;910209;2020-04-14 23:59:59
2020-04-15;2718.6;2588.2;2719.8;2584.4;2053801680.8;777641;2020-04-15 23:59:59
2020-04-16;2603.0;2637.8;2680.0;2570.2;1863514181.8;709630;2020-04-16 23:59:59
2020-04-17;2659.6;2630.4;2668.8;2620.2;1224131250.0;462419;2020-04-17 23:59:59
2020-04-20;2670.0;2736.4;2746.0;2642.0;2340575264.2;867166;2020-04-20 23:59:59
2020-04-21;2681.6;2659.2;2695.4;2601.0;2707045917.4;1020212;2020-04-21 23:59:59
2020-04-22;2651.6;2655.0;2706.8;2631.2;2096704613.4;786098;2020-04-22 23:59:59
2020-04-23;2666.0;2640.6;2677.0;2621.4;1342558601.6;506952;2020-04-23 23:59:59
2020-04-24;2634.4;2621.0;2655.0;2606.6;1063497407.8;404824;2020-04-24 23:59:59
2020-04-27;2651.6;2715.0;2715.0;2647.0;2125656370.8;793139;2020-04-27 23:59:59
2020-04-28;2730.2;2754.8;2856.8;2716.4;3622829180.8;1304030;2020-04-28 23:59:59
2020-04-29;2807.0;2870.0;2874.0;2775.4;2205518868.4;779540;2020-04-29 23:59:59
2020-04-30;2898.0;2850.8;2924.0;2812.2;2139358999.0;746737;2020-04-30 23:59:59
2020-05-04;2809.8;2828.8;2848.8;2776.8;1166411573.6;415030;2020-05-04 23:59:59
2020-05-05;2849.0;2842.2;2876.8;2831.0;1007709703.6;353407;2020-05-05 23:59:59
2020-05-06;2849.2;2864.0;2883.2;2830.2;1075984612.0;376937;2020-05-06 23:59:59
2020-05-07;2869.0;2910.2;2918.8;2858.0;1241369304.2;430103;2020-05-07 23:59:59
2020-05-08;2979.2;2975.2;2992.0;2933.0;1404249646.0;473580;2020-05-08 23:59:59
2020-05-12;2968.2;2977.0;2979.8;2927.0;835505398.4;282520;2020-05-12 23:59:59
2020-05-13;2959.0;2893.4;2959.0;2890.4;1492724756.0;511932;2020-05-13 23:59:59
2020-05-14;2875.0;2821.8;2883.0;2785.8;1585360736.4;559421;2020-05-14 23:59:59
2020-05-15;2856.8;2839.6;2894.0;2795.8;1481616150.2;519556;2020-05-15 23:59:59
2020-05-18;2885.4;2945.0;2947.0;2870.4;1404438119.0;481338;2020-05-18 23:59:59
2020-05-19;2975.2;2970.0;2980.0;2923.6;1006890578.0;341141;2020-05-19 23:59:59
2020-05-20;2956.8;2964.6;3000.0;2941.0;1522005574.4;511103;2020-05-20 23:59:59
2020-05-21;2942.0;2910.8;2960.0;2895.0;1479102166.0;504666;2020-05-21 23:59:59
2020-05-22;2887.6;2905.0;2938.8;2880.6;980472381.6;337096;2020-05-22 23:59:59
2020-05-25;2914.2;2960.6;2962.0;2908.2;762324356.2;259047;2020-05-25 23:59:59
2020-05-26;2968.2;2913.2;2992.8;2911.4;1637132779.0;554429;2020-05-26 23:59:59
2020-05-27;2905.8;2826.0;2942.8;2817.2;1983259154.6;688788;2020-05-27 23:59:59
2020-05-28;2876.8;2888.0;2916.8;2860.4;1800337196.4;623729;2020-05-28 23:59:59
2020-05-29;2865.0;2833.2;2884.0;2811.6;1509123115.4;530841;2020-05-29 23:59:59
2020-06-01;2849.6;2846.0;2869.8;2814.4;1807444108.8;636311;2020-06-01 23:59:59
2020-06-02;2845.0;2837.8;2875.0;2821.2;1984684005.8;697387;2020-06-02 23:59:59
2020-06-03;2837.2;2867.6;2879.6;2835.0;1906430788.6;667359;2020-06-03 23:59:59
2020-06-04;2856.0;2861.6;2882.0;2837.0;1313061405.6;458687;2020-06-04 23:59:59
2020-06-05;2871.0;2884.0;2911.8;2850.0;1222768235.2;425169;2020-06-05 23:59:59
2020-06-08;2896.6;2873.2;2917.8;2866.0;1054726464.4;364302;2020-06-08 23:59:59
2020-06-09;2897.0;2902.0;2905.0;2855.0;970374143.8;336667;2020-06-09 23:59:59
2020-06-10;2896.2;2881.2;2919.4;2867.0;1021970897.6;353145;2020-06-10 23:59:59
2020-06-11;2873.0;2850.0;2879.8;2817.6;1359168546.8;477778;2020-06-11 23:59:59
2020-06-15;2836.0;2967.4;2975.0;2820.4;2328608711.6;799897;2020-06-15 23:59:59
2020-06-16;2984.2;3009.0;3062.0;2967.4;2763644461.8;918979;2020-06-16 23:59:59
2020-06-17;3024.8;3068.2;3074.0;3010.0;1852988142.2;606921;2020-06-17 23:59:59
2020-06-18;3058.6;3108.0;3115.0;3021.2;2277647858.8;741344;2020-06-18 23:59:59
2020-06-19;3108.0;3155.0;3176.2;3107.0;2208209346.4;700753;2020-06-19 23:59:59
2020-06-22;3170.2;3254.2;3270.8;3115.0;2435025324.6;760655;2020-06-22 23:59:59
2020-06-23;3240.4;3358.6;3444.8;3240.4;5728725699.0;1724050;2020-06-23 23:59:59
