begin;open;close;high;low;value;quantity;end
2020-02-18;250.07;249.2;250.44;247.57;9054245995.6;36365950;2020-02-18 23:59:59
2020-02-19;250.37;249.7;250.68;247.95;6437007441.5;25798890;2020-02-19 23:59:59
2020-02-20;250.03;250.15;252.17;249.13;7704063757.8;30717360;2020-02-20 23:59:59
2020-02-21;248.35;250.8;251.49;247.24;6926329901.6;27762930;2020-02-21 23:59:59
2020-02-25;247.98;245.19;249.0;245.17;10141332087.8;41055780;2020-02-25 23:59:59
2020-02-26;244.75;250.8;251.21;243.22;16724373957.7;67757850;2020-02-26 23:59:59
2020-02-27;247.5;242.88;248.98;242.0;14287528242.1;58240400;2020-02-27 23:59:59
2020-02-28;235.0;233.36;239.0;231.0;29250123419.3;124633310;2020-02-28 23:59:59
2020-03-02;238.93;228.17;241.0;218.86;23615359168.5;101986040;2020-03-02 23:59:59
2020-03-03;233.0;236.63;239.0;232.28;19695761022.1;83653950;2020-03-03 23:59:59
2020-03-04;234.13;235.27;236.7;232.62;12738292785.5;54274670;2020-03-04 23:59:59
2020-03-05;237.0;232.33;238.72;230.64;13359836777.1;57083760;2020-03-05 23:59:59
2020-03-06;228.0;219.99;229.2;216.67;23122055667.7;104446900;2020-03-06 23:59:59
2020-03-10;197.99;201.2;212.74;184.86;49385427971.3;244541800;2020-03-10 23:59:59
2020-03-11;202.0;194.53;204.33;192.05;27368963511.9;138304030;2020-03-11 23:59:59
2020-03-12;185.15;175.91;187.87;173.14;35646674940.5;197972880;2020-03-12 23:59:59
2020-03-13;175.0;198.6;199.52;174.3;50434232135.0;263038280;2020-03-13 23:59:59
2020-03-16;194.0;195.85;196.7;186.0;33462089397.7;174273600;2020-03-16 23:59:59
2020-03-17;195.0;184.01;204.78;183.8;35134438033.5;184148390;2020-03-17 23:59:59
2020-03-18;179.0;174.27;182.2;172.15;27438382586.0;155008180;2020-03-18 23:59:59
2020-03-19;178.5;189.51;190.15;173.06;34507099921.0;187427700;2020-03-19 23:59:59
2020-03-20;198.62;195.69;201.86;192.05;33640155970.2;170582970;2020-03-20 23:59:59
2020-03-23;188.0;183.37;190.99;182.1;29394019795.5;157891450;2020-03-23 23:59:59
2020-03-24;193.3;192.64;195.0;189.1;20144255967.3;104881990;2020-03-24 23:59:59
2020-03-25;196.38;188.08;201.0;182.32;36047953308.7;187978350;2020-03-25 23:59:59
2020-03-26;187.69;188.07;191.2;182.8;20794391118.5;111602370;2020-03-26 23:59:59
2020-03-27;188.05;180.38;188.97;180.17;20992083168.9;114277750;2020-03-27 23:59:59
2020-03-30;177.0;183.0;183.2;174.9;16984102870.2;94334680;2020-03-30 23:59:59
2020-03-31;186.0;187.21;188.77;184.25;21273110563.50001;114026920;2020-03-31 20:30:07
2020-04-01;183.2;184.78;185.47;182.0;14152323782.7;76826820;2020-04-01 23:59:59
2020-04-02;188.3;186.95;189.9;182.0;23370357267.7;125636360;2020-04-02 23:59:59
2020-04-03;186.6;185.64;187.49;184.28;17235065518.9;92860290;2020-04-03 23:59:59
2020-04-06;187.52;190.7;192.02;186.42;14703005110.4;77864920;2020-04-06 23:59:59
2020-04-07;193.02;197.63;200.54;193.02;26938901533.1;136421670;2020-04-07 23:59:59
2020-04-08;196.02;200.29;200.29;195.12;17786713217.2;89980980;2020-04-08 23:59:59
2020-04-09;202.4;203.61;205.44;199.3;22320788796.1;109981630;2020-04-09 23:59:59
2020-04-10;201.85;201.99;202.75;200.7;5800209935.8;28758250;2020-04-10 23:59:59
2020-04-13;202.0;198.26;202.16;197.32;8212681043.4;41284390;2020-04-13 23:59:59
2020-04-14;199.99;197.37;202.85;196.1;16029896035.5;80220070;2020-04-14 23:59:59
2020-04-15;196.0;186.07;196.25;186.06;18670648932.7;98164460;2020-04-15 23:59:59
2020-04-16;187.22;188.5;191.67;183.53;20595306653.4;109174870;2020-04-16 23:59:59
2020-04-17;192.5;191.8;192.7;188.28;13685370762.7;71727940;2020-04-17 23:59:59
2020-04-20;190.6;189.32;192.23;187.31;11794682206.4;62240080;2020-04-20 23:59:59
2020-04-21;185.54;186.05;187.5;183.65;17514787767.5;94307290;2020-04-21 23:59:59
2020-04-22;185.01;190.2;191.94;184.5;14242707865.6;75361890;2020-04-22 23:59:59
2020-04-23;191.99;190.94;192.5;188.68;11973068616.3;62759650;2020-04-23 23:59:59
2020-04-24;189.73;188.91;191.65;187.7;10472460449.3;55313850;2020-04-24 23:59:59
2020-04-27;189.98;188.9;190.5;188.43;8280718574.0;43711720;2020-04-27 23:59:59
2020-04-28;188.5;192.8;194.22;188.17;15058997718.5;78584780;2020-04-28 23:59:59
