0
-4
-257
-255
-257
-257
-257
-257
-257
-262
-280
-236
-371
-232
-159
-89
-134
-166
-202
-45
-72
-54
670
1198
1136
1084
1058
1086
1384
1463
1648
1681
1620
1622
1528
1513
1445
1525
1752
1610
1622
1630
1747
2114
2293
2390
2659
2599
2593
2525
2619
2887
2897
2917
2521
2491
2449
2369
2369
2363
2249
2334
2687
2478
2674
2553
2562
2461
2233
2363
2824
2801
2798
2631
2402
2399
2562
2272
2393
2572
2981
3206
3151
2739
3154
3392
3637
3530
3484
4167
4219
3778
3938
3987
4160
4513
4320
4454
3912
4104
4078
4265
3758
4020
3977
4493
4546
4911
4621
4869
5490
5395
5215
5431
5460
5411
5457
5228
5728
6159
5230
5489
5180
5346
5336
4953
5035
4898
5278
5414
5485
5734
5360
5548
5538
5663
5603
5539
5576
5540
5906
5914
5805
6103
6288
6349
6343
6144
6170
6324
6366
6421
6678
6420
6488
6643
6760
6777
6817
6819
7864
7895
7882
7852
7871
7387
7457
7205
7415
7400
7687
7780
7579
7617
7676
7694
7755
7883
7683
7673
7683
7601
7671
7638
7456
7710
7714
7948
7892
8161
8317
8164
8321
8149
8328
8412
8489
8680
8710
8700
8490
8356
8385
8374
8397
8385
8386
8370
8360
8351
8378
8380
8386
8396
8400
8387
8782
9366
8705
8328
8433
8368
8581
8620
8740
8255
8248
7417
7611
7623
7526
7657
7801
8211
7884
7971
7614
7593
7686
7892
7718
7681
7557
7498
7664
7611
7420
7379
7388
7433
7549
